,Unnamed: 0,cty_name,iso3numeric,id,year,eiacty,oil_prod32_14,oil_price_2000,oil_value_nom,oil_value_2000,oil_value_2014,gas_prod55_14,gas_price_2000_mboe,gas_price_2000,gas_price_nom,gas_value_nom,gas_value_2000,gas_value_2014,oil_gas_value_nom,oil_gas_value_2000,oil_gas_value_2014,oil_gas_valuePOP_nom,oil_gas_valuePOP_2000,oil_gas_valuePOP_2014,oil_exports,net_oil_exports,net_oil_exports_mt,net_oil_exports_value,net_oil_exports_valuePOP,gas_exports,net_gas_exports_bcf,net_gas_exports_mboe,net_gas_exports_value,net_gas_exports_valuePOP,net_oil_gas_exports_valuePOP,population,pop_maddison,sovereign,mult_nom_2000,mult_nom_2014,mult_2000_2014,oil_price_nom
89,90,"Iran, Islamic Rep.",364,IRN,1979,Iran,171000000.0,74.01507,39620922300.0,93976898348.0,129197000000.0,271.1141883,23003312.72,4.249008439,1.18,2629336095.0,6236524456.0,8573808674.0,42250258395.0,100213000000.0,137771000000.0,1118.547415,2653.083537,3647.388991,,,,,,,,,,,,37772434.0,37838548.0,1,2.371900826,3.260826446,1.374773519,
90,91,Japan,392,JPN,2011,Japan,249000.0,85.17070839,203060379.8,155451021.8,213709948.4,32.41137172,16370738.55,3.023886476,3.95,693102231.7,530598092.4,729452206.7,896162611.5,686049114.2,943162155.0,7.011279168,5.367420824,7.378988015,0.0,-3643.70993,-181456754.5,-113273000000.0,-886.2114541,0.0,-4112.60833,-768.2609789,-12576999621.0,-98.39827539,-984.6097295,127817277.0,,1,0.76554088,1.05244533,1.374773519,
91,92,Sierra Leone,694,SLE,1991,Sierra Leone,0.0,24.95484,0.0,0.0,0.0,0.0,19477222.39,3.597694093,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.81183,-289429.134,-52937150.03,-12.19777544,0.0,0.0,0.0,0.0,0.0,-12.19777544,4339902.0,4339902.0,1,1.264317181,1.73814978,1.374773519,
92,93,Malta,470,MLT,1967,Malta,0.0,9.161955,0.0,0.0,0.0,0.0,15656296.57,2.891919831,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,318573.0,318573.0,1,5.153946,7.08550848,1.374773519,
93,94,Eritrea,232,ERI,1972,Eritrea,,10.08942,,,,,13591757.16,2.510572785,0.19,,,,,,,,,,,,,,,,,,,,,2260187.0,2260187.0,0,4.117302,5.66035776,1.374773519,
94,95,Ethiopia including Eritrea,230,,1981,Ethiopia,0.0,67.14143,0.0,0.0,0.0,0.0,34697136.4,6.409008439,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,42998645.0,42998645.0,1,1.894389439,2.604356436,1.374773519,
95,96,Montenegro,499,MNE,2009,Montenegro,0.0,49.50098024,0.0,0.0,0.0,0.0,16918245.46,3.125018062,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618294.0,,1,0.802658749,1.103473993,1.374773519,
96,97,Tunisia,788,TUN,1956,Tunisia,,12.07436,,,,0.041150338,13319530.6,2.46028903,0.11,86540.11295,548103.19,753517.7514,86540.11295,548103.19,753517.7514,0.020502273,0.129851471,0.178516364,,,,,,,,,,,,4221001.0,3903067.0,1,6.333516,8.70715008,1.374773519,
97,98,Burkina Faso,854,BFA,1995,Burkina Faso,0.0,19.09535,0.0,0.0,0.0,0.0,12891668.51,2.381257384,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9902779.0,9902779.0,1,1.12992126,1.553385827,1.374773519,
98,99,Austria,40,AUT,1972,Austria,2478000.0,10.08942,45046075.2,185468295.5,254976901.3,13.91809505,13591757.16,2.510572785,0.19,45945468.2,189171368.1,260067787.5,90991543.4,374639663.6,515044688.8,12.10006962,49.81964083,68.49072294,,,,,,,,,,,,7519919.0,7544201.0,1,4.117302,5.66035776,1.374773519,
99,100,Kenya,404,KEN,1969,Kenya,0.0,8.347174,0.0,0.0,0.0,0.0,15188938.81,2.805592827,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,10887934.0,10887934.0,1,4.694172,6.45342336,1.374773519,
100,101,Yemen Arab Rep. (North Yemen),886,,1972,,0.0,10.08942,0.0,0.0,0.0,0.0,13591757.16,2.510572785,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,7407075.0,7407075.0,1,4.117302,5.66035776,1.374773519,
101,102,Malaysia,458,MYS,1945,Malaysia,286885.0,9.933396,2208010.403,21109780.61,29021167.37,,0.0,,0.05,,,,2208010.403,21109780.61,29021167.37,0.386895112,3.698927739,5.085187905,,,,,,,,,,,,5707000.0,5707000.0,0,9.560544,13.14358272,1.374773519,
102,103,Russian Federation,643,RUS,1968,Russia,309000000.0,8.797903,4076946000.0,20169899407.0,27729043590.0,1218.656937,14955265.64,2.76243038,0.16,3683891437.0,18225338209.0,25055712348.0,7760837437.0,38395237617.0,52784755938.0,60.15323497,297.5964603,409.127733,,,,,,,,,,,,129017790.0,128876498.0,0,4.947306,6.80142528,1.374773519,
103,104,Zimbabwe,716,ZWE,2011,Zimbabwe,0.0,85.17070839,0.0,0.0,0.0,0.0,16370738.55,3.023886476,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12754378.0,,1,0.76554088,1.05244533,1.374773519,
104,105,Nepal,524,NPL,1979,Nepal,0.0,74.01507,0.0,0.0,0.0,0.0,23003312.72,4.249008439,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,14337301.0,14337301.0,1,2.371900826,3.260826446,1.374773519,
105,106,India,356,IND,2005,India,33100000.0,47.25731,13228065232.0,11663455366.0,16034609579.0,222.3210249,48773200.88,9.00903903,7.33,12297898106.0,10843308007.0,14907092708.0,25525963338.0,22506763373.0,30941702287.0,23.35022823,20.58837328,28.30435038,0.0,-1938.18,-96521364.0,-33431508180.0,-30.58193478,0.0,-213.3026,-39.84626085,-1943429684.0,-1.7777792,-32.35971398,1093178323.0,1093563000.0,1,0.88172043,1.212165899,1.374773519,
106,107,Bolivia,68,BOL,1985,Bolivia,917000.0,43.43477,185247571.6,296464979.8,407572203.6,30.32184565,27598504.35,5.097799578,2.51,522902001.0,836837589.0,1150462157.0,708149572.6,1133302569.0,1558034361.0,118.6184957,189.8336892,260.978329,,,,,,,,,,,,5969976.0,5934935.0,1,1.600371747,2.200148699,1.374773519,
107,108,Spain,724,ESP,1950,Spain,,12.08303,,,,,0.0,,0.07,,,,,,,,,,,,,,,,,,,,,28062963.0,28062963.0,1,7.148022,9.82691136,1.374773519,
108,109,Mauritius,480,MUS,1948,Mauritius,,14.06798,,,,,0.0,,0.07,,,,,,,,,,,,,,,,,,,,,,,0,7.148022,9.82691136,1.374773519,
109,110,"Egypt, Arab Rep.",818,EGY,1962,Egypt,4415437.0,10.12409,58257275.78,331454071.5,455674280.3,0.0,17292025.89,3.194060127,0.16,0.0,0.0,0.0,58257275.78,331454071.5,455674280.3,1.987901684,11.31014277,15.54888478,,,,,,,,,,,,29305914.0,28173309.0,1,5.689488,7.82175744,1.374773519,
110,111,Switzerland,756,CHE,1998,Switzerland,0.0,13.61725,0.0,0.0,0.0,0.0,11312955.48,2.089648734,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.02369,-5230179.762,-521998852.6,-72.4194249,0.0,-101.88378,-19.03252784,-215314140.2,-29.8715718,-102.2909967,7207995.0,7207995.0,1,1.056441718,1.452368098,1.374773519,
111,112,Saudi Arabia,682,SAU,2006,Saudi Arabia,456000000.0,55.369,217641000000.0,185901000000.0,255572000000.0,560.7503596,31279493.27,5.77772569,6.39,20534619042.0,17539987098.0,24113509789.0,238175000000.0,203441000000.0,279686000000.0,10302.19935,8799.795282,12097.72553,7036.1,7036.1,350397780.0,142197000000.0,6150.707259,0.0,0.0,0.0,0.0,0.0,6150.707259,23118864.0,27005774.0,1,0.854166667,1.174285714,1.374773519,
112,113,Belarus,112,BLR,1992,Belarus,2000000.0,23.38595,283243464.6,347644508.9,477932464.9,1.786099789,15418014.81,2.847906118,1.74,22436685.56,27538113.0,37858668.52,305680150.1,375182621.9,515791133.4,29.88271472,36.67714522,50.422768,5.76103,-381.18844,-18983184.31,-3253775636.0,-318.082967,0.0,-634.96,-118.6145025,-1828800157.0,-178.7800527,-496.8630197,10229330.0,10228000.0,1,1.227369922,1.687355666,1.374773519,
113,114,Estonia,233,EST,1987,Estonia,,27.45986,,,,,16601063.04,3.06643038,1.67,,,,,,,,,,,,,,,,,,,,,1562224.0,1562224.0,0,1.51584507,2.083943662,1.374773519,
114,115,Japan,392,JPN,1968,Japan,746930.4,8.797903,9854999.698,48755699.13,67028044.08,13.47332118,14955265.64,2.76243038,0.16,40728650.56,201497097.3,277012873.6,50583650.26,250252796.4,344040917.7,0.499895959,2.473138277,3.400005013,,,,,,,,,,,,101188356.0,101960672.0,1,4.947306,6.80142528,1.374773519,
115,116,United Kingdom,826,GBR,1965,United Kingdom,83000.0,9.708031,1095102.0,5970334.029,8207857.123,0.085102402,16590994.96,3.064570675,0.16,258982.3638,1411933.518,1941088.811,1354084.364,7382267.547,10148945.93,0.024914152,0.13582827,0.186733108,,,,,,,,,,,,54350008.0,54350000.0,1,5.451852,7.49506176,1.374773519,
116,117,Mauritania,478,MRT,1967,Mauritania,0.0,9.161955,0.0,0.0,0.0,0.0,15656296.57,2.891919831,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1230542.0,1230542.0,1,5.153946,7.08550848,1.374773519,
117,118,Pakistan including East Pakistan,997,,1970,,419703.8,7.879107,5537571.937,24544888.91,33743663.3,25.00513867,14359329.95,2.652353376,0.17,81006851.48,359057036.7,493622105.9,86544423.41,383601925.6,527365769.2,0.677108041,3.00123264,4.126015158,,,,,,,,,,,,127814792.0,133037313.0,1,4.432428,6.09358464,1.374773519,
118,119,"Yemen, Rep.",887,YEM,2003,Yemen,21400000.0,26.54107,4519038170.0,4229230287.0,5814233805.0,132.6009674,32052805.64,5.920566456,4.88,4541480131.0,4250233036.0,5843107828.0,9060518301.0,8479463323.0,11657341633.0,460.3589731,430.835952,592.3018579,350.27542,350.27542,17443715.92,3393289821.0,172.4108231,0.0,0.0,0.0,0.0,0.0,172.4108231,19681420.0,19367311.0,1,0.935869565,1.286608696,1.374773519,
119,120,"Gambia, The",270,GMB,1946,"Gambia, The",,9.768706,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,8.80803,12.1090464,1.374773519,
120,121,Uganda,800,UGA,2004,Uganda,0.0,34.29882,0.0,0.0,0.0,0.0,32865653.4,6.070709916,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27233661.0,27233661.0,1,0.911593436,1.253234516,1.374773519,
121,122,Zimbabwe,716,ZWE,1957,Zimbabwe,,11.47628,,,,,12852184.26,2.373964135,0.11,,,,,,,,,,,,,,,,,,,,,3646340.0,3646340.0,0,6.111378,8.40176064,1.374773519,
122,123,Azerbaijan,31,AZE,1996,Azerbaijan,9100000.0,22.48449,1378650182.0,1513088345.0,2080153789.0,41.62242897,12412518.01,2.29275211,2.17,470735670.8,516639149.2,710261821.3,1849385853.0,2029727494.0,2790415610.0,237.8812754,261.078111,358.9232735,0.0,0.0,0.0,0.0,0.0,0.0,-91.82,-17.15255075,-212906345.1,-27.38554144,-27.38554144,7774407.0,7628000.0,1,1.09751434,1.508833652,1.374773519,
123,124,Brunei,96,BRN,1996,Brunei,8506694.0,22.48449,1288764311.0,1414437313.0,1944530962.0,74.65270562,12412518.01,2.29275211,2.17,844296989.0,926628053.0,1273903709.0,2133061300.0,2341065365.0,3218434671.0,7045.852216,7732.923847,10631.01893,160.6086,158.7138,7903947.24,1302538580.0,4302.499108,297.70545,297.70545,55.61324154,690300362.3,2280.175604,6582.674711,302740.0,295573.0,1,1.09751434,1.508833652,1.374773519,
124,125,Trinidad and Tobago,780,TTO,1952,Trinidad and Tobago,2904098.0,10.95621,36400835.56,235998629.2,324444666.0,,0.0,,0.08,,,,36400835.56,235998629.2,324444666.0,54.91564541,356.0362514,489.4692102,,,,,,,,,,,,662850.0,662850.0,0,6.48333,8.9131104,1.374773519,
125,126,Qatar,634,QAT,1943,Qatar,,11.81433,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,9.951438,13.68097344,1.374773519,
126,127,Chile,152,CHL,1956,Chile,483880.0,12.07436,6845401.972,43355462.92,59603942.33,4.153907765,13319530.6,2.46028903,0.11,8735764.082,55328101.59,76063608.93,15581166.05,98683564.5,135667551.3,2.249506143,14.24728315,19.58678759,,,,,,,,,,,,6926483.0,6888843.0,1,6.333516,8.70715008,1.374773519,
127,128,Pakistan including East Pakistan,997,,1946,,,9.768706,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,8.80803,12.1090464,1.374773519,
128,129,South Sudan,728,SSD,2009,,,49.50098024,,,,0.0,16918245.46,3.125018062,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,9520571.0,,0,0.802658749,1.103473993,1.374773519,
129,130,Cote d'Ivoire,384,CIV,2009,Cote dIvoire (IvoryCoast),2879299.548,49.50098024,1301588429.0,1044731340.0,1436268981.0,10.55530089,16918245.46,3.125018062,3.71,222482059.3,178577171.3,245503166.3,1524070488.0,1223308511.0,1681772147.0,78.76322689,63.21999315,86.91317246,46.24415,-15.81585,-787629.33,-285758528.6,-14.76786277,0.0,0.0,0.0,0.0,0.0,-14.76786277,19350026.0,20617000.0,1,0.802658749,1.103473993,1.374773519,
130,131,Ecuador,218,ECU,1961,Ecuador,399727.0,10.23677,5273998.038,30333294.24,41701409.66,0.0,16357321.79,3.021408228,0.15,0.0,0.0,0.0,5273998.038,30333294.24,41701409.66,1.154431679,6.639690715,9.12807097,,,,,,,,,,,,4568480.0,4546197.0,1,5.75148,7.9069824,1.374773519,
131,132,France including Algeria,991,,1960,,11181148.0,10.91287,155719848.2,904468528.6,1243439382.0,20.1310957,15656296.57,2.891919831,0.14,54263395.31,315178404.6,433298924.4,209983243.5,1219646933.0,1676738306.0,3.716301447,21.58541599,29.6750583,,,,,,,,,,,,56503286.0,,1,5.808306,7.98510528,1.374773519,
132,133,Argentina,32,ARG,1956,Argentina,4236749.0,12.07436,59936864.43,379611089.8,521879273.9,4.969209786,13319530.6,2.46028903,0.11,10450363.09,66187541.81,90992879.78,70387227.51,445798631.7,612872153.7,3.646778164,23.09692785,31.75304478,,,,,,,,,,,,19301209.0,19271511.0,1,6.333516,8.70715008,1.374773519,
133,134,Cyprus,196,CYP,1955,Cyprus,,12.26506,,,,,12384826.5,2.287637131,0.1,,,,,,,,,,,,,,,,,,,,,530000.0,530000.0,0,6.426504,8.83498752,1.374773519,
134,135,North Vietnam,998,VDR,1992,,,23.38595,,,,,15418014.81,2.847906118,1.74,,,,,,,,,,,,,,,,,,,,,68844541.0,69940728.0,0,1.227369922,1.687355666,1.374773519,
135,136,Bhutan,64,BTN,1941,Bhutan,,13.17518,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,1,11.688936,16.06963968,1.374773519,
136,137,Lao PDR,418,LAO,1957,Laos,,11.47628,,,,,12852184.26,2.373964135,0.11,,,,,,,,,,,,,,,,,,,,,2166114.0,2166114.0,1,6.111378,8.40176064,1.374773519,
137,138,Mexico,484,MEX,1999,Mexico,165000000.0,18.55794,21733910595.0,22464462212.0,30883547771.0,383.7172735,11295988.79,2.086514768,2.19,4193507777.0,4334466021.0,5958909106.0,25927418372.0,26798928233.0,36842456877.0,268.614537,277.6435971,381.6970651,1629.60274,1619.12099,80632225.3,10967355818.0,113.6245485,48.80533,-3.56682,-0.666304303,-7526565.933,-0.077977105,113.5465714,96522767.0,98616905.0,1,1.033613445,1.420984394,1.374773519,
138,139,Malta,470,MLT,1955,Malta,,12.26506,,,,,12384826.5,2.287637131,0.1,,,,,,,,,,,,,,,,,,,,,314369.0,314369.0,0,6.426504,8.83498752,1.374773519,
139,140,Liberia,430,LBR,1948,Liberia,,14.06798,,,,,0.0,,0.07,,,,,,,,,,,,,,,,,,,,,,,1,7.148022,9.82691136,1.374773519,
140,141,Comoros,174,COM,1944,Comoros,,11.71031,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,9.78096,13.4466048,1.374773519,
141,142,Kuwait,414,KWT,1998,Kuwait,108000000.0,13.61725,10066226270.0,10634381372.0,14619865903.0,58.02991703,11312955.48,2.089648734,1.96,621416077.1,656489867.9,902524886.0,10687642347.0,11290871240.0,15522390789.0,5287.381025,5585.809892,7679.223523,1190.2,1190.2,59271960.0,5915646597.0,2926.583483,0.0,0.0,0.0,0.0,0.0,2926.583483,2021349.0,1835863.0,1,1.056441718,1.452368098,1.374773519,
142,143,Burundi,108,BDI,2009,Burundi,0.0,49.50098024,0.0,0.0,0.0,0.0,16918245.46,3.125018062,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8170853.0,9511000.0,1,0.802658749,1.103473993,1.374773519,
143,144,Georgia,268,GEO,1958,Georgia,,12.24772,,,,,13786882.65,2.546614979,0.12,,,,,,,,,,,,,,,,,,,,,3994787.0,3994787.0,0,5.952954,8.18396352,1.374773519,
144,145,United States,840,USA,2004,United States,270000000.0,34.29882,75690672106.0,68999119834.0,94858162793.0,4477.74604,32865653.4,6.070709916,5.46,161436000000.0,147164000000.0,202317000000.0,237127000000.0,216163000000.0,297175000000.0,806.7959709,735.469911,1011.104558,91.8306,-11026.13388,-549101467.2,-138037000000.0,-469.6545302,854.0,-3405.0,-636.0753136,-20905030789.0,-71.1269232,-540.7814534,293911642.0,292806000.0,1,0.911593436,1.253234516,1.374773519,
145,146,Somalia,706,SOM,2006,Somalia,0.0,55.369,0.0,0.0,0.0,0.0,31279493.27,5.77772569,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-199200.0,-80838740.0,-8.952062971,0.0,0.0,0.0,0.0,0.0,-8.952062971,9030180.0,9030180.0,1,0.854166667,1.174285714,1.374773519,
146,147,Burundi,108,BDI,1934,Burundi,,12.71579,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,,,0,12.853008,17.66997504,1.374773519,
147,148,Ecuador,218,ECU,1932,Ecuador,218169.0,10.86086,1391285.53,17530022.37,24099810.55,,0.0,,0.06,,,,1391285.53,17530022.37,24099810.55,0.678675868,8.551230427,11.75600515,,,,,,,,,,,,2050000.0,2050000.0,1,12.599874,17.32197312,1.374773519,
148,149,Netherlands,528,NLD,1957,Netherlands,1451230.0,11.47628,20211280.21,123518773.2,169810338.6,1.174273057,12852184.26,2.373964135,0.11,2469487.848,15091973.71,20748045.81,22680768.06,138610746.9,190558384.4,2.068661556,12.64237272,17.38039923,,,,,,,,,,,,10963982.0,11026383.0,1,6.111378,8.40176064,1.374773519,
149,150,Uzbekistan,860,UZB,1958,Uzbekistan,,12.24772,,,,,13786882.65,2.546614979,0.12,,,,,,,,,,,,,,,,,,,,,7951857.0,7951857.0,0,5.952954,8.18396352,1.374773519,
150,151,Zimbabwe,716,ZWE,1945,Zimbabwe,,9.933396,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,9.560544,13.14358272,1.374773519,
151,152,Angola,24,AGO,1961,Angola,103415.0,10.23677,1364457.51,7847650.08,10788741.52,,16357321.79,3.021408228,0.15,,,,1364457.51,7847650.08,10788741.52,0.26708455,1.536131446,2.111832834,,,,,,,,,,,,5108710.0,4752489.0,0,5.75148,7.9069824,1.374773519,
152,153,Ireland,372,IRL,2012,Ireland,0.0,83.75446549,0.0,0.0,0.0,1.471145995,10800827.73,1.995052136,2.66,21185572.3,15889594.46,21844593.69,21185572.3,15889594.46,21844593.69,4.618715506,3.464127156,4.76239028,0.0,-63.16879,-3145805.742,-1931093908.0,-421.0022393,0.0,-159.69443,-29.83191913,-322209419.3,-70.24561906,-491.2478584,4586897.0,,1,0.7500196,1.031107085,1.374773519,
153,154,Senegal,686,SEN,1996,Senegal,136.4,22.48449,20664.60272,22679.69783,31179.448,369.432,12412518.01,2.29275211,2.17,4178151651.0,4585581353.0,6304135815.0,4178172316.0,4585604033.0,6304166994.0,436.4788408,479.041787,658.5739634,0.0,-17.42784,-867906.432,-143027474.4,-14.94157289,0.0,0.0,0.0,0.0,0.0,-14.94157289,9572451.0,9572451.0,1,1.09751434,1.508833652,1.374773519,
154,155,Yemen Arab Rep. (North Yemen),886,,1946,,,9.768706,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,8.80803,12.1090464,1.374773519,
155,156,Somalia,706,SOM,2005,Somalia,0.0,47.25731,0.0,0.0,0.0,0.0,48773200.88,9.00903903,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8752449.0,8752449.0,1,0.88172043,1.212165899,1.374773519,
156,157,Kuwait,414,KWT,1956,Kuwait,55400000.0,12.07436,783738260.0,4963818810.0,6824126653.0,,13319530.6,2.46028903,0.11,,,,783738260.0,4963818810.0,6824126653.0,3986.440862,25248.18699,34710.53887,,,,,,,,,,,,196601.0,196601.0,0,6.333516,8.70715008,1.374773519,
157,158,Gabon,266,GAB,2004,Gabon,11900000.0,34.29882,3339083297.0,3043886414.0,4184654438.0,13.85383241,32865653.4,6.070709916,5.46,499471844.0,455315254.3,625955354.5,3838555141.0,3499201669.0,4810609792.0,2817.215808,2568.155437,3530.632088,220.88681,220.88681,11000163.14,2765297282.0,2029.523852,0.0,0.0,0.0,0.0,0.0,2029.523852,1362535.0,1364412.0,1,0.911593436,1.253234516,1.374773519,
158,159,Mozambique,508,MOZ,1958,Mozambique,,12.24772,,,,,13786882.65,2.546614979,0.12,,,,,,,,,,,,,,,,,,,,,7176661.0,7176661.0,0,5.952954,8.18396352,1.374773519,
159,160,Fiji,242,FJI,1940,Fiji,,12.37774,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,12.270972,16.86980736,1.374773519,
160,161,Djibouti,262,DJI,1951,Djibouti,,11.19891,,,,,0.0,,0.07,,,,,,,,,,,,,,,,,,,,,61572.0,61572.0,0,6.622812,9.10486656,1.374773519,
161,162,Myanmar,104,MMR,1964,Burma (Myanmar),568852.0,9.864053,7505433.288,41616426.71,57213161.41,,15889969.74,2.935082279,0.15,,,,7505433.288,41616426.71,57213161.41,0.320106359,1.774938544,2.440138509,,,,,,,,,,,,23446686.0,24490203.0,1,5.54484,7.6228992,1.374773519,
162,163,Guyana,328,GUY,1977,Guyana,0.0,39.04015,0.0,0.0,0.0,0.0,22498960.61,4.155848101,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,758334.0,758334.0,1,2.839578,3.90377664,1.374773519,
163,164,Bahrain,48,BHR,1951,Bahrain,1501913.0,11.19891,18825428.12,124677271.2,171403010.9,,0.0,,0.07,,,,18825428.12,124677271.2,171403010.9,160.1074002,1060.361211,1457.756514,,,,,,,,,,,,117580.0,117580.0,0,6.622812,9.10486656,1.374773519,
164,165,Lithuania,440,LTU,1947,Lithuania,,14.47537,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,,,0,7.704228,10.59156864,1.374773519,
165,166,Italy,380,ITA,1998,Italy,5620000.0,13.61725,523816589.2,553381697.3,760774503.5,126.5861453,11312955.48,2.089648734,1.96,1355553650.0,1432063426.0,1968762876.0,1879370239.0,1985445124.0,2729537380.0,33.07693531,34.94385436,48.03988563,8.28493,-1857.84177,-92520520.15,-9234023983.0,-162.518916,1.65981,-1504.38368,-281.0282881,-3179260512.0,-55.95501734,-218.4739333,56818149.0,57550318.0,1,1.056441718,1.452368098,1.374773519,
166,167,Mongolia,496,MNG,2011,Mongolia,347768.34,85.17070839,283606310.1,217112224.2,298480136.5,0.0,16370738.55,3.023886476,3.95,0.0,0.0,0.0,283606310.1,217112224.2,298480136.5,101.2838442,77.5369232,106.5957088,7.0,7.0,348600.0,217611159.9,77.7151073,0.0,0.0,0.0,0.0,0.0,77.7151073,2800114.0,,1,0.76554088,1.05244533,1.374773519,
167,168,Mozambique,508,MOZ,1946,Mozambique,,9.768706,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,8.80803,12.1090464,1.374773519,
168,169,Switzerland,756,CHE,1996,Switzerland,0.0,22.48449,0.0,0.0,0.0,0.0,12412518.01,2.29275211,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.17789,-5486858.922,-904212188.1,-125.9168871,0.0,-102.48413,-19.14467698,-237633647.8,-33.09188882,-159.0087759,7181024.0,7181024.0,1,1.09751434,1.508833652,1.374773519,
169,170,Georgia,268,GEO,1960,Georgia,,10.91287,,,,,15656296.57,2.891919831,0.14,,,,,,,,,,,,,,,,,,,,,4146570.0,4146570.0,0,5.808306,7.98510528,1.374773519,
170,171,Guatemala,320,GTM,1961,Guatemala,0.0,10.23677,0.0,0.0,0.0,0.0,16357321.79,3.021408228,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,4232000.0,4232000.0,1,5.75148,7.9069824,1.374773519,
171,172,Nicaragua,558,NIC,1938,Nicaragua,,13.66059,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,780000.0,780000.0,1,12.214146,16.79168448,1.374773519,
172,173,"Gambia, The",270,GMB,1935,"Gambia, The",,12.03969,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,,,0,12.537882,17.23674816,1.374773519,
173,174,"Yemen, Dem. Rep. (South Yemen)",720,YMD,2004,,,34.29882,,,,,32865653.4,6.070709916,5.46,,,,,,,,,,,,,,,,,,,,,,,0,0.911593436,1.253234516,1.374773519,
174,175,Ethiopia including Eritrea,230,,2008,,,77.78562545,,,,,38316711.63,7.077590651,7.96,,,,,,,,,,,,,,,,,,,,,88046864.0,88046864.0,0,0.799803068,1.099548079,1.374773519,
175,176,United Arab Emirates,784,ARE,1963,United Arab Emirates,,9.994071,,,,,17058352.72,3.150897679,0.16,,,,,,,,,,,,,,,,,,,,,123751.0,123751.0,0,5.62233,7.7294304,1.374773519,
176,177,Kyrgyz Republic,417,KGZ,2007,Kyrgyzstan,49800.0,60.11999161,26424474.84,21945841.02,30170561.09,0.121386707,31248808.19,5.77205776,6.25,4567291.451,3793189.936,5214777.078,30991766.3,25739030.95,35385338.16,5.920334358,4.916908183,6.759635166,0.0,-1.924,-95815.2,-42219865.31,-8.065229867,0.0,-26.48625,-4.94779729,-154612768.5,-29.53556363,-37.60079349,5234800.0,5284149.0,1,0.830511908,1.141765778,1.374773519,
