,oil_price_2000
1860,12.21305
1861,20.01414
1862,9.161955
1863,13.9813
1864,13.66059
1865,80.31953005
1866,58.02282
1867,11.81433
1868,12.71579
1869,60.11999161
1870,10.95621
1871,50.38642
1872,50.38642
1873,8.815239
1874,27.45986
1875,10.08942
1876,12.37774
1877,10.95621
1878,9.413322
1879,43.43477
1880,30.875
1881,23.38595
1882,85.17070839
1883,10.08942
1884,83.75446549
1885,67.14143
1886,75.97401
1887,12.42108
1888,67.14143
1889,9.994071
1890,13.9813
1891,23.71533
1892,77.78562545
1893,9.708031
1894,14.06798
1895,11.47628
1896,34.29882
1897,8.815239
1898,12.21305
1899,14.06798
1900,62.7780519
1901,12.08303
1902,12.21305
1903,85.17070839
1904,12.08303
1905,24.95484
1906,8.815239
1907,22.48449
1908,12.37774
1909,21.41834
1910,23.38595
1911,34.29882
1912,11.47628
1913,12.07436
1914,49.50098024
1915,12.24772
1916,14.47537
1917,11.71031
1918,50.38642
1919,18.26323
1920,10.12409
1921,11.47628
1922,10.91287
1923,67.14143
1924,10.08942
1925,9.708031
1926,13.66059
1927,38.23404
1928,10.08942
1929,11.47628
1930,85.17070839
1931,47.25731
1932,12.27372
1933,71.97258787
1934,43.43477
1935,20.3782
1936,28.50001
1937,20.01414
1938,9.413323
1939,27.45986
1940,21.41834
1941,10.08942
1942,47.25731
1943,12.37774
1944,77.78562545
1945,34.29882
1946,49.50098024
1947,24.86816
1948,26.54107
1949,11.19891
1950,55.369
1951,12.70712
1952,10.23677
1953,12.14371
1954,71.97258787
1955,10.08942
1956,24.95484
1957,50.38642
1958,47.25731
1959,9.708031
1960,14.06798
1961,50.38642
1962,58.02282
1963,9.994071
1964,21.41834
1965,18.55794
1966,18.26323
1967,12.03969
1968,77.78562545
1969,60.11999161
1970,10.12409
1971,11.71031
1972,20.3782
1973,9.933396
1974,12.70712
1975,62.7780519
1976,10.12409
1977,12.27372
1978,13.38321
1979,11.19891
1980,9.708031
1981,28.50001
1982,11.47628
1983,34.29882
1984,12.58577
1985,80.31953005
1986,58.02282
1987,26.54107
1988,9.864053
1989,10.86086
1990,36.43979
1991,22.21579
1992,20.01414
1993,8.815239
1994,39.93295
1995,24.95484
1996,12.49909
1997,23.71533
1998,9.413322
1999,55.369
2000,12.14371
2001,12.71579
2002,67.14143
2003,34.29882
2004,10.23677
2005,36.43979
2006,60.11999161
2007,47.25731
2008,9.413323
2009,20.01414
2010,10.08942
2011,13.61725
2012,12.70712
2013,45.81844
2014,12.70712
2015,49.50098024
2016,9.768706
2017,9.413323
2018,12.24772
2019,9.413323
2020,43.43477
2021,24.95484
2022,14.47537
2023,38.23404
2024,13.38321
2025,74.01507
2026,23.698
2027,12.58577
2028,75.97401
2029,45.81844
2030,28.50001
2031,12.70712
2032,12.49909
2033,11.71031
2034,36.43979
2035,55.369
2036,9.413323
2037,13.17518
2038,12.42108
2039,75.97401
2040,23.38595
2041,28.50001
2042,12.21305
2043,9.161955
2044,10.08942
2045,27.45986
2046,9.768706
2047,36.43979
2048,13.38321
2049,67.14143
2050,11.19891
2051,19.09535
2052,26.54107
2053,67.14143
2054,13.38321
2055,23.698
2056,12.03969
2057,77.78562545
2058,39.04015
2059,18.26323
2060,9.413322
2061,12.26506
2062,50.38642
2063,12.27372
2064,10.23677
2065,83.75446549
2066,9.413322
2067,18.26323
2068,23.38595
2069,21.41834
2070,9.161955
2071,9.768706
2072,55.369
2073,13.38321
2074,55.369
2075,62.7780519
2076,11.19891
2077,12.21305
2078,9.413322
2079,9.768706
2080,9.864053
2081,74.01507
2082,22.48449
2083,60.11999161
2084,23.698
2085,67.14143
2086,45.81844
2087,9.708031
2088,13.61725
2089,50.38642
2090,71.97258787
2091,12.58577
2092,36.43979
2093,23.38595
2094,60.11999161
2095,36.53513
2096,18.26323
2097,12.21305
2098,36.53513
2099,21.41834
2100,12.26506
2101,27.45986
2102,9.413323
2103,12.37774
2104,9.413323
2105,13.38321
2106,18.55794
2107,14.47537
2108,9.413322
2109,12.70712
2110,11.19891
2111,12.42108
2112,13.61725
2113,34.29882
2114,23.38595
2115,55.369
2116,23.71533
2117,23.38595
2118,58.02282
2119,13.66059
2120,74.01507
2121,22.48449
2122,23.71533
2123,13.17518
2124,24.86816
2125,58.02282
2126,10.12409
2127,20.3782
2128,26.54107
2129,13.38321
2130,12.08303
2131,9.161955
2132,47.25731
2133,47.25731
2134,10.23677
2135,39.93295
2136,13.61725
2137,62.7780519
2138,9.413322
2139,10.91287
2140,12.49909
2141,83.75446549
2142,45.81844
2143,26.54107
2144,83.75446549
2145,12.26506
2146,9.161955
2147,10.95621
2148,50.38642
2149,22.21579
2150,9.413322
2151,12.42108
2152,13.66059
2153,13.9813
2154,12.58577
2155,9.994071
2156,23.38595
2157,9.864053
2158,12.42108
2159,12.24772
2160,36.53513
2161,12.07436
2162,30.875
2163,23.698
2164,74.01507
2165,36.53513
2166,50.38642
2167,14.06798
2168,7.879107
2169,36.53513
2170,43.43477
2171,60.11999161
2172,23.698
2173,10.08942
2174,74.01507
2175,14.06798
2176,85.17070839
2177,71.97258787
2178,39.93295
2179,26.54107
2180,23.71533
2181,13.17518
2182,12.14371
2183,13.38321
2184,12.07436
2185,12.21305
2186,77.78562545
2187,10.95621
2188,12.49909
2189,50.38642
2190,11.19891
2191,
2192,26.54107
2193,67.14143
2194,22.48449
2195,12.71579
2196,8.347174
2197,8.347174
2198,9.708031
2199,12.58577
2200,8.797903
2201,11.19891
2202,39.93295
2203,24.86816
2204,39.04015
2205,10.23677
2206,8.797903
2207,13.9813
2208,12.24772
2209,18.55794
2210,24.86816
2211,13.61725
2212,14.47537
2213,11.71031
2214,34.29882
2215,10.95621
2216,11.47628
2217,12.07436
2218,11.81433
2219,13.38321
2220,9.768706
2221,23.38595
2222,13.17518
2223,12.27372
2224,80.31953005
2225,9.413323
2226,71.97258787
2227,9.161955
2228,27.45986
2229,36.53513
2230,12.24772
2231,12.08303
2232,55.369
2233,9.864053
2234,12.08303
2235,80.31953005
2236,9.994071
2237,74.01507
2238,55.369
2239,12.49909
2240,10.86086
2241,10.86086
2242,27.45986
2243,62.7780519
2244,11.81433
2245,9.864053
2246,13.9813
2247,27.45986
2248,23.71533
2249,77.78562545
2250,18.26323
2251,14.06798
2252,12.42108
2253,67.14143
2254,43.43477
2255,13.66059
2256,23.38595
2257,9.994071
2258,12.42108
2259,23.698
2260,28.50001
2261,58.02282
2262,85.17070839
2263,13.9813
2264,12.21305
2265,10.91287
2266,9.413322
2267,22.48449
2268,22.48449
2269,12.58577
2270,10.23677
2271,13.17518
2272,9.994071
2273,9.413323
2274,12.08303
2275,10.91287
2276,24.95484
2277,12.27372
2278,13.66059
2279,8.347174
2280,12.24772
2281,23.38595
2282,21.41834
2283,38.23404
2284,10.91287
2285,12.58577
2286,9.708031
2287,55.369
2288,10.95621
2289,12.49909
2290,23.38595
2291,9.994071
2292,80.31953005
2293,13.66059
2294,12.42108
2295,12.37774
2296,13.38321
2297,11.47628
2298,11.47628
2299,45.81844
2300,60.11999161
2301,12.21305
2302,45.81844
2303,23.71533
2304,45.81844
2305,11.71031
2306,22.21579
2307,30.875
2308,14.06798
2309,85.17070839
2310,10.91287
2311,19.09535
2312,10.23677
2313,13.66059
2314,7.879107
2315,12.71579
2316,12.24772
2317,12.21305
2318,11.81433
2319,12.21305
2320,71.97258787
2321,9.933396
2322,39.04015
2323,36.43979
2324,12.14371
2325,10.08942
2326,38.23404
2327,12.70712
2328,22.21579
2329,39.93295
2330,10.95621
2331,12.37774
2332,60.11999161
2333,55.369
2334,12.70712
2335,22.48449
2336,50.38642
2337,23.38595
2338,11.71031
2339,80.31953005
2340,10.08942
2341,14.06798
2342,39.04015
2343,49.50098024
2344,75.97401
2345,24.86816
2346,20.01414
2347,13.17518
2348,12.27372
2349,12.70712
2350,13.66059
2351,12.37774
2352,13.66059
2353,71.97258787
2354,34.29882
2355,71.97258787
2356,10.08942
2357,20.3782
2358,9.933396
2359,10.91287
2360,49.50098024
2361,38.23404
2362,10.86086
2363,10.08942
2364,9.413322
2365,9.933396
2366,9.161955
2367,10.91287
2368,27.45986
2369,12.71579
2370,12.58577
2371,74.01507
2372,10.95621
2373,11.81433
2374,12.58577
2375,60.11999161
2376,7.879107
2377,43.43477
2378,21.41834
2379,9.413323
2380,12.03969
2381,14.06798
2382,62.7780519
2383,55.369
2384,9.708031
2385,13.17518
2386,12.37774
2387,9.933396
2388,26.54107
2389,22.21579
2390,27.45986
2391,26.54107
2392,18.55794
2393,12.26506
2394,11.81433
2395,9.768706
2396,10.08942
2397,71.97258787
2398,74.01507
2399,14.47537
2400,23.71533
2401,55.369
2402,12.71579
2403,10.86086
2404,12.07436
2405,9.994071
2406,10.08942
2407,13.66059
2408,7.879107
2409,14.47537
2410,14.47537
2411,12.37774
2412,60.11999161
2413,14.06798
2414,11.81433
2415,13.61725
2416,10.91287
2417,77.78562545
2418,11.47628
2419,22.48449
2420,36.53513
2421,7.879107
2422,18.26323
2423,28.50001
2424,12.49909
2425,74.01507
2426,12.27372
2427,13.9813
2428,21.41834
2429,20.01414
2430,9.933396
2431,10.95621
2432,24.86816
2433,36.53513
2434,60.11999161
2435,22.21579
2436,10.12409
2437,60.11999161
2438,9.994071
2439,60.11999161
2440,23.71533
2441,12.49909
2442,12.03969
2443,9.161955
2444,85.17070839
2445,23.71533
2446,34.29882
2447,9.413323
2448,7.879107
2449,10.12409
2450,12.37774
2451,21.41834
2452,50.38642
2453,12.07436
2454,12.49909
2455,23.71533
2456,9.994071
2457,14.06798
2458,43.43477
2459,36.53513
2460,58.02282
2461,11.81433
2462,74.01507
2463,14.06798
2464,9.708031
2465,10.08942
2466,60.11999161
2467,10.23677
2468,13.38321
2469,83.75446549
2470,67.14143
2471,12.08303
2472,21.41834
2473,12.14371
2474,18.55794
2475,10.91287
2476,13.66059
2477,9.994071
2478,28.50001
2479,14.47537
2480,11.71031
2481,11.81433
2482,10.23677
2483,18.55794
2484,75.97401
2485,24.95484
2486,49.50098024
2487,12.24772
2488,39.93295
2489,18.26323
2490,12.24772
2491,60.11999161
2492,83.75446549
2493,12.26506
2494,9.864053
2495,12.49909
2496,71.97258787
2497,13.38321
2498,10.95621
2499,34.29882
2500,12.08303
2501,26.54107
2502,10.12409
2503,9.994071
2504,22.48449
2505,11.19891
2506,12.49909
2507,75.97401
2508,34.29882
2509,28.50001
2510,13.66059
2511,55.369
2512,18.55794
2513,14.47537
2514,75.97401
2515,8.815239
2516,11.47628
2517,9.768706
2518,9.161955
2519,60.11999161
2520,8.347174
2521,8.347174
2522,45.81844
2523,10.95621
2524,8.347174
2525,62.7780519
2526,71.97258787
2527,9.708031
2528,14.06798
2529,9.413322
2530,22.21579
2531,18.26323
2532,12.24772
2533,49.50098024
2534,77.78562545
2535,12.07436
2536,20.3782
2537,21.41834
2538,11.47628
2539,18.55794
2540,21.41834
2541,38.23404
2542,8.347174
2543,9.994071
2544,18.55794
2545,83.75446549
2546,23.71533
2547,14.47537
2548,23.38595
2549,13.17518
2550,8.815239
2551,18.55794
2552,8.797903
2553,12.70712
2554,49.50098024
2555,10.12409
2556,36.53513
2557,12.70712
2558,83.75446549
2559,19.09535
2560,58.02282
2561,18.26323
2562,9.413323
2563,9.864053
2564,39.93295
2565,10.91287
2566,75.97401
2567,12.37774
2568,13.61725
2569,10.91287
2570,71.97258787
2571,28.50001
2572,8.347174
2573,9.864053
2574,11.19891
2575,13.17518
2576,23.71533
2577,9.708031
2578,20.01414
2579,24.95484
2580,85.17070839
2581,9.994071
2582,9.161955
2583,39.04015
2584,9.768706
2585,8.797903
2586,14.47537
2587,45.81844
2588,12.42108
2589,28.50001
2590,12.42108
2591,12.21305
2592,62.7780519
2593,12.37774
2594,12.07436
2595,22.48449
2596,11.19891
2597,24.86816
2598,30.875
2599,60.11999161
2600,20.3782
2601,13.38321
2602,13.66059
2603,10.95621
2604,75.97401
2605,27.45986
2606,12.03969
2607,30.875
2608,9.413322
2609,7.879107
2610,58.02282
2611,74.01507
2612,62.7780519
2613,10.91287
2614,55.369
2615,9.864053
2616,39.04015
2617,12.27372
2618,8.815239
2619,47.25731
2620,10.86086
2621,83.75446549
2622,60.11999161
2623,20.3782
2624,55.369
2625,18.26323
2626,39.04015
2627,11.71031
2628,62.7780519
2629,36.43979
2630,36.53513
2631,10.91287
2632,13.17518
2633,12.07436
2634,47.25731
2635,20.01414
2636,11.47628
2637,11.19891
2638,11.47628
2639,39.93295
2640,50.38642
2641,39.04015
2642,10.86086
2643,10.95621
2644,18.26323
2645,58.02282
2646,9.864053
2647,74.01507
2648,62.7780519
2649,12.03969
2650,10.95621
2651,12.37774
2652,12.49909
2653,75.97401
2654,47.25731
2655,19.09535
2656,28.50001
2657,22.48449
2658,18.26323
2659,60.11999161
2660,12.24772
2661,55.369
2662,9.768706
2663,9.994071
2664,24.86816
2665,12.27372
2666,39.04015
2667,12.24772
2668,12.08303
2669,22.21579
2670,10.91287
2671,8.347174
2672,55.369
2673,20.3782
2674,80.31953005
2675,12.49909
2676,47.25731
2677,74.01507
2678,12.03969
2679,23.698
2680,75.97401
2681,8.347174
2682,12.27372
2683,13.61725
2684,71.97258787
2685,9.413322
2686,12.27372
2687,12.37774
2688,9.994071
2689,75.97401
2690,27.45986
2691,11.71031
2692,12.07436
2693,20.3782
2694,49.50098024
2695,13.9813
2696,12.03969
2697,8.815239
2698,12.03969
2699,13.38321
2700,9.768706
2701,27.45986
2702,12.07436
2703,60.11999161
2704,34.29882
2705,13.9813
2706,80.31953005
2707,18.55794
2708,9.864053
2709,85.17070839
2710,12.07436
2711,12.71579
2712,11.47628
2713,85.17070839
2714,26.54107
2715,24.86816
2716,13.9813
2717,8.797903
2718,12.07436
2719,39.93295
2720,11.47628
2721,67.14143
2722,60.11999161
2723,8.347174
2724,12.71579
2725,9.768706
2726,45.81844
2727,9.864053
2728,12.07436
2729,12.08303
2730,12.49909
2731,12.49909
2732,13.17518
2733,12.26506
2734,39.04015
2735,36.43979
2736,74.01507
2737,8.815239
2738,10.12409
2739,11.47628
2740,7.879107
2741,10.95621
2742,67.14143
2743,8.347174
2744,11.47628
2745,21.41834
2746,12.21305
2747,12.14371
2748,9.413322
2749,43.43477
2750,10.08942
2751,18.26323
2752,12.58577
2753,12.21305
2754,12.24772
2755,24.95484
2756,11.19891
2757,71.97258787
2758,12.21305
2759,58.02282
2760,12.26506
2761,10.91287
2762,8.815239
2763,47.25731
2764,12.26506
2765,10.91287
2766,12.08303
2767,55.369
2768,12.08303
2769,8.347174
2770,23.38595
2771,14.47537
2772,55.369
2773,21.41834
2774,43.43477
2775,80.31953005
2776,10.12409
2777,36.43979
2778,36.43979
2779,9.933396
2780,12.08303
2781,47.25731
2782,8.347174
2783,12.58577
2784,10.86086
2785,23.38595
2786,23.71533
2787,21.41834
2788,49.50098024
2789,20.3782
2790,62.7780519
2791,12.49909
2792,62.7780519
2793,12.27372
2794,36.43979
2795,12.14371
2796,55.369
2797,10.23677
2798,18.26323
2799,10.12409
2800,12.21305
2801,83.75446549
2802,10.12409
2803,18.26323
2804,9.413322
2805,11.19891
2806,50.38642
2807,18.26323
2808,13.61725
2809,9.864053
2810,12.49909
2811,9.161955
2812,26.54107
2813,60.11999161
2814,12.14371
2815,77.78562545
2816,13.38321
2817,38.23404
2818,23.38595
2819,23.698
2820,18.55794
2821,80.31953005
2822,12.49909
2823,9.994071
2824,47.25731
2825,47.25731
2826,43.43477
2827,13.66059
2828,30.875
2829,13.9813
2830,24.86816
2831,12.37774
2832,20.01414
2833,75.97401
2834,14.06798
2835,11.47628
2836,85.17070839
2837,12.37774
2838,38.23404
2839,10.95621
2840,9.413323
2841,85.17070839
2842,22.48449
2843,9.413322
2844,83.75446549
2845,11.71031
2846,12.26506
2847,24.86816
2848,12.42108
2849,10.95621
2850,12.42108
2851,9.864053
2852,85.17070839
2853,12.14371
2854,13.61725
2855,9.864053
2856,19.09535
2857,13.9813
2858,21.41834
2859,50.38642
2860,12.27372
2861,12.21305
2862,12.07436
2863,58.02282
2864,75.97401
2865,12.49909
2866,34.29882
2867,7.879107
2868,9.768706
2869,12.71579
2870,49.50098024
2871,12.21305
2872,12.08303
2873,23.38595
2874,47.25731
2875,38.23404
2876,58.02282
2877,9.161955
2878,13.9813
2879,20.3782
2880,12.14371
2881,47.25731
2882,10.91287
2883,39.04015
2884,85.17070839
2885,38.23404
2886,8.347174
2887,36.43979
2888,20.01414
2889,60.11999161
2890,12.49909
2891,10.12409
2892,26.54107
2893,23.38595
2894,18.26323
2895,9.994071
2896,10.91287
2897,22.21579
2898,13.66059
2899,67.14143
2900,10.91287
2901,45.81844
2902,13.66059
2903,71.97258787
2904,11.19891
2905,74.01507
2906,23.71533
2907,27.45986
2908,75.97401
2909,39.04015
2910,26.54107
2911,12.21305
2912,83.75446549
2913,18.55794
2914,12.42108
2915,13.61725
2916,11.19891
2917,14.47537
2918,39.93295
2919,9.768706
2920,12.27372
2921,30.875
2922,22.48449
2923,9.708031
2924,9.413322
2925,11.19891
2926,60.11999161
2927,60.11999161
2928,62.7780519
2929,43.43477
2930,67.14143
2931,10.23677
2932,67.14143
2933,12.14371
2934,60.11999161
2935,26.54107
2936,10.91287
2937,24.95484
2938,9.933396
2939,49.50098024
2940,24.95484
2941,12.37774
2942,8.797903
2943,20.3782
2944,71.97258787
2945,12.14371
2946,10.12409
2947,10.12409
2948,27.45986
2949,39.04015
2950,22.21579
2951,20.3782
2952,9.768706
2953,10.23677
2954,10.08942
2955,75.97401
2956,9.994071
2957,27.45986
2958,85.17070839
2959,22.48449
2960,21.41834
2961,47.25731
2962,9.413322
2963,20.3782
2964,38.23404
2965,49.50098024
2966,39.93295
2967,83.75446549
2968,9.413322
2969,14.47537
2970,83.75446549
2971,10.91287
2972,13.9813
2973,8.797903
2974,23.71533
2975,75.97401
2976,12.27372
2977,30.875
2978,12.26506
2979,71.97258787
2980,12.07436
2981,12.07436
2982,12.03969
2983,39.93295
2984,49.50098024
2985,12.42108
2986,13.66059
2987,38.23404
2988,11.19891
2989,39.93295
2990,55.369
2991,26.54107
2992,71.97258787
2993,10.08942
2994,12.71579
2995,26.54107
2996,12.03969
2997,11.47628
2998,60.11999161
2999,14.06798
3000,38.23404
3001,10.08942
3002,12.58577
3003,22.48449
3004,13.66059
3005,12.26506
3006,34.29882
3007,27.45986
3008,24.86816
3009,18.26323
3010,13.61725
3011,75.97401
3012,12.70712
3013,9.994071
3014,18.26323
3015,23.38595
3016,13.17518
3017,67.14143
3018,12.58577
3019,39.04015
3020,8.347174
3021,11.81433
3022,13.38321
3023,27.45986
3024,10.86086
3025,12.49909
3026,9.161955
3027,39.93295
3028,10.86086
3029,13.17518
3030,10.08942
3031,13.66059
3032,21.41834
3033,55.369
3034,11.81433
3035,12.24772
3036,13.17518
